age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
42,self-emp-not-inc,10,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,0
32,private,9,divorced,craft-repair,not-in-family,white,male,0,0,40,united-states,0
33,private,5,married-civ-spouse,transport-moving,other-relative,white,male,0,0,40,mexico,0
28,unknown,10,never-married,unknown,unmarried,white,female,0,0,40,united-states,0
43,private,13,married-civ-spouse,machine-op-inspct,husband,white,male,0,1902,40,united-states,1
47,private,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,0
37,private,10,never-married,tech-support,own-child,black,female,0,0,40,united-states,0
73,unknown,13,married-civ-spouse,unknown,husband,white,male,0,0,10,united-states,0
37,private,9,married-civ-spouse,other-service,husband,white,male,0,0,30,mexico,0
50,private,10,married-civ-spouse,adm-clerical,other-relative,white,female,0,0,35,united-states,1
19,private,9,never-married,sales,own-child,white,male,0,0,50,united-states,0
32,local-gov,10,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,0
44,local-gov,11,divorced,tech-support,unmarried,asian-pac-islander,male,0,0,40,united-states,0
20,private,10,never-married,other-service,own-child,white,female,0,0,16,united-states,0
29,private,10,never-married,tech-support,not-in-family,white,female,0,0,40,united-states,0
21,unknown,10,never-married,unknown,own-child,white,female,0,0,40,united-states,0
34,private,11,never-married,prof-specialty,unmarried,white,female,0,0,40,germany,0
44,local-gov,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,52,united-states,0
18,private,7,never-married,other-service,own-child,white,female,0,0,20,united-states,0
22,private,10,never-married,tech-support,other-relative,white,female,0,0,40,united-states,0
39,state-gov,16,divorced,prof-specialty,not-in-family,white,female,0,0,40,united-states,1
26,local-gov,10,never-married,protective-serv,not-in-family,white,male,0,0,40,peru,0
29,unknown,13,married-civ-spouse,unknown,husband,white,male,0,0,25,united-states,0
21,private,10,never-married,other-service,own-child,white,male,0,0,40,united-states,0
49,local-gov,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,0
24,private,12,never-married,machine-op-inspct,own-child,white,male,0,0,20,united-states,0
26,private,13,never-married,exec-managerial,not-in-family,white,male,0,0,60,unknown,0
25,private,10,never-married,protective-serv,not-in-family,white,male,0,0,60,united-states,0
30,private,12,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,0
52,private,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,38,united-states,1
30,private,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,0
20,private,9,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,0
31,private,9,divorced,handlers-cleaners,not-in-family,white,male,0,0,40,united-states,0
44,private,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,1
46,self-emp-inc,10,married-civ-spouse,sales,husband,white,male,0,0,60,united-states,1
31,private,9,never-married,farming-fishing,own-child,white,female,0,0,40,united-states,0
57,private,4,widowed,other-service,not-in-family,white,female,0,0,10,united-states,0
58,private,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,0
41,private,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,0
23,private,9,never-married,adm-clerical,not-in-family,white,female,0,0,40,united-states,0
47,private,9,divorced,other-service,unmarried,white,female,0,0,40,united-states,0
72,self-emp-not-inc,15,married-civ-spouse,prof-specialty,husband,white,male,0,2246,28,united-states,1
26,self-emp-not-inc,13,divorced,exec-managerial,not-in-family,white,male,0,1876,38,united-states,0
45,federal-gov,10,never-married,adm-clerical,own-child,white,male,0,0,40,united-states,0
48,private,15,married-civ-spouse,exec-managerial,husband,white,male,99999,0,50,united-states,1
23,private,10,never-married,handlers-cleaners,not-in-family,white,male,0,0,40,united-states,0
20,local-gov,9,never-married,other-service,unmarried,black,female,0,0,40,united-states,0
18,private,7,never-married,other-service,own-child,white,male,0,0,15,peru,0
27,private,13,never-married,exec-managerial,not-in-family,white,female,0,0,40,united-states,0
25,private,9,never-married,handlers-cleaners,not-in-family,white,male,0,0,35,united-states,0
45,private,9,never-married,priv-house-serv,unmarried,black,female,0,0,30,united-states,0
53,private,10,never-married,exec-managerial,not-in-family,black,female,0,0,40,united-states,0
54,private,10,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,1
41,private,9,married-civ-spouse,sales,husband,white,male,0,1902,40,united-states,1
23,private,5,never-married,machine-op-inspct,other-relative,white,male,0,0,35,mexico,0
17,private,6,never-married,other-service,own-child,white,male,0,0,18,united-states,0
42,private,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,0
61,private,8,married-spouse-absent,prof-specialty,not-in-family,white,male,0,0,40,united-states,0
57,private,10,widowed,adm-clerical,unmarried,white,female,0,2258,38,united-states,1
21,state-gov,10,never-married,craft-repair,own-child,white,male,0,0,35,united-states,0
44,private,10,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,1
48,private,12,divorced,other-service,not-in-family,white,male,0,0,44,united-states,0
46,private,15,divorced,farming-fishing,unmarried,white,male,0,0,48,united-states,0
37,self-emp-not-inc,9,never-married,farming-fishing,not-in-family,white,male,0,0,86,united-states,0
35,private,9,never-married,exec-managerial,not-in-family,white,female,0,0,54,united-states,0
27,local-gov,13,never-married,transport-moving,not-in-family,white,female,0,0,40,united-states,0
28,private,10,never-married,sales,not-in-family,other,male,0,0,40,india,0
19,private,9,never-married,handlers-cleaners,own-child,white,male,0,0,10,united-states,0
63,self-emp-not-inc,13,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,1
69,unknown,9,divorced,unknown,not-in-family,white,female,0,0,40,united-states,0
69,unknown,12,widowed,unknown,not-in-family,white,female,0,0,6,italy,0
36,state-gov,11,married-spouse-absent,protective-serv,own-child,white,female,0,0,40,germany,0
20,private,8,never-married,other-service,own-child,white,male,0,0,35,united-states,0
28,state-gov,13,married-civ-spouse,protective-serv,husband,white,male,0,0,50,united-states,0
58,private,9,married-civ-spouse,sales,wife,white,female,0,0,38,united-states,0
48,private,9,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,0
39,private,10,divorced,exec-managerial,unmarried,white,female,0,0,56,united-states,0
38,private,9,married-civ-spouse,craft-repair,husband,white,male,0,2051,44,united-states,0
50,local-gov,12,divorced,prof-specialty,not-in-family,white,female,0,0,40,united-states,0
35,private,13,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,0
45,self-emp-not-inc,13,divorced,exec-managerial,unmarried,white,male,0,0,50,united-states,0
38,self-emp-inc,10,married-civ-spouse,craft-repair,husband,white,male,0,0,38,united-states,0
54,private,12,divorced,exec-managerial,unmarried,white,female,0,0,55,united-states,1
42,private,13,never-married,prof-specialty,own-child,white,female,0,0,12,england,0
32,private,6,separated,craft-repair,unmarried,black,female,0,0,40,unknown,0
55,state-gov,16,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,70,unknown,1
63,private,10,married-civ-spouse,sales,husband,white,male,0,0,30,united-states,0
21,private,5,never-married,machine-op-inspct,not-in-family,white,male,0,0,48,mexico,0
62,unknown,14,married-civ-spouse,unknown,husband,white,male,0,0,30,united-states,1
46,local-gov,13,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,1
43,private,10,never-married,adm-clerical,unmarried,black,female,0,0,40,united-states,0
35,self-emp-not-inc,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,60,united-states,0
37,private,5,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,0
51,private,9,never-married,craft-repair,unmarried,white,female,0,0,45,mexico,0
45,private,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,72,canada,1
19,private,8,never-married,other-service,own-child,white,male,0,1602,20,united-states,0
61,unknown,9,married-civ-spouse,unknown,husband,white,male,0,1902,40,united-states,1
61,private,5,widowed,exec-managerial,not-in-family,black,male,0,0,65,united-states,0
21,private,9,never-married,sales,not-in-family,white,female,0,0,40,united-states,0
45,private,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,0
38,private,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,1
28,private,13,married-civ-spouse,prof-specialty,wife,white,female,0,0,40,united-states,1
40,local-gov,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,35,united-states,0
32,private,9,never-married,machine-op-inspct,unmarried,black,female,0,0,40,united-states,0
55,local-gov,10,married-spouse-absent,adm-clerical,unmarried,black,female,0,0,35,united-states,0
64,private,9,widowed,prof-specialty,not-in-family,white,female,0,0,23,united-states,0
34,private,9,separated,adm-clerical,unmarried,white,male,0,0,40,united-states,0
19,unknown,10,never-married,unknown,own-child,white,male,0,0,60,united-states,0
58,private,10,divorced,other-service,unmarried,black,female,0,0,40,united-states,0
46,private,12,married-civ-spouse,craft-repair,husband,white,male,0,1485,55,united-states,0
44,private,11,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,0
31,private,10,separated,other-service,unmarried,black,female,0,0,40,united-states,0
31,federal-gov,9,never-married,machine-op-inspct,unmarried,white,female,0,0,40,united-states,0
39,private,10,married-civ-spouse,sales,wife,white,female,0,0,45,united-states,1
19,private,8,never-married,sales,own-child,white,female,0,0,18,united-states,0
56,private,9,divorced,other-service,unmarried,white,female,0,0,40,united-states,0
53,local-gov,5,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,0
68,private,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,18,unknown,0
69,private,9,widowed,other-service,not-in-family,white,female,991,0,18,united-states,0
62,private,10,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,1
62,state-gov,9,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,0
39,private,9,divorced,other-service,unmarried,white,female,0,0,40,united-states,0
45,federal-gov,12,never-married,exec-managerial,not-in-family,white,male,0,0,40,united-states,0
29,private,10,married-civ-spouse,adm-clerical,husband,black,male,0,0,50,united-states,0
33,private,10,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,0
34,private,10,married-civ-spouse,machine-op-inspct,husband,black,male,7298,0,40,united-states,1
29,private,9,never-married,machine-op-inspct,not-in-family,white,female,0,0,40,united-states,0
65,self-emp-inc,7,married-civ-spouse,exec-managerial,husband,white,male,6418,0,35,united-states,1
18,private,10,never-married,sales,own-child,white,female,0,0,35,united-states,0
22,private,9,never-married,farming-fishing,own-child,white,male,0,0,40,united-states,0
30,private,13,married-civ-spouse,adm-clerical,husband,white,male,0,1902,40,united-states,1
44,private,13,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,1
48,private,10,divorced,prof-specialty,unmarried,white,female,0,0,20,united-states,0
52,federal-gov,9,divorced,adm-clerical,not-in-family,white,male,0,0,45,united-states,0
53,self-emp-not-inc,13,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,7688,0,20,china,1
48,federal-gov,9,married-spouse-absent,adm-clerical,unmarried,white,female,1471,0,40,united-states,0
25,private,13,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,0
41,private,13,married-civ-spouse,sales,husband,white,male,7688,0,50,united-states,1
37,private,9,never-married,craft-repair,not-in-family,white,male,0,0,40,united-states,0
55,private,6,married-civ-spouse,transport-moving,husband,black,male,0,0,45,united-states,0
67,private,9,never-married,adm-clerical,not-in-family,white,female,0,0,38,united-states,0
36,private,10,divorced,adm-clerical,not-in-family,white,male,0,0,45,united-states,0
47,private,9,separated,sales,not-in-family,white,female,0,0,52,united-states,0
36,unknown,9,never-married,unknown,unmarried,white,female,0,0,40,united-states,0
25,private,13,never-married,sales,not-in-family,white,female,0,0,16,united-states,0
19,private,5,never-married,farming-fishing,other-relative,white,male,0,0,16,mexico,0
24,private,4,separated,machine-op-inspct,own-child,white,male,0,0,40,united-states,0
30,self-emp-not-inc,10,never-married,sales,own-child,white,male,0,0,25,united-states,0
17,private,7,never-married,adm-clerical,own-child,white,male,0,0,16,united-states,0
28,private,13,never-married,adm-clerical,own-child,white,male,0,0,40,united-states,0
34,private,11,married-civ-spouse,adm-clerical,husband,white,male,3908,0,45,united-states,0
35,private,10,married-civ-spouse,sales,husband,white,male,0,0,46,united-states,0
24,local-gov,10,married-civ-spouse,protective-serv,husband,black,male,0,0,40,united-states,0
43,private,9,married-civ-spouse,adm-clerical,wife,white,female,0,0,35,united-states,1
20,private,9,never-married,machine-op-inspct,not-in-family,black,male,0,0,40,unknown,0
55,private,14,divorced,exec-managerial,unmarried,white,male,0,0,40,united-states,1
22,private,10,never-married,adm-clerical,own-child,black,female,0,0,35,united-states,0
20,private,10,never-married,other-service,own-child,white,male,0,0,50,united-states,0
44,private,9,divorced,other-service,unmarried,white,female,0,0,40,united-states,0
38,private,12,never-married,craft-repair,not-in-family,white,male,0,0,40,united-states,0
53,private,5,widowed,sales,unmarried,black,female,0,0,25,united-states,0
26,private,10,separated,sales,own-child,amer-indian-eskimo,male,2597,0,48,united-states,0
58,private,10,married-civ-spouse,protective-serv,husband,white,male,0,1902,40,united-states,1
